district,year,season,season_gdd,heat_days,extreme_heat_days,warm_night_days,heatwave_count,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
Luuka,2015,second,1595.975,5,0,36,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2016,first,1593.68,7,0,63,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2016,second,1561.655,0,0,14,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2017,first,1634.8549999999998,10,0,61,3,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2017,second,1584.6500000000003,4,0,18,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2018,first,1471.4300000000003,0,0,17,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2018,second,1559.815,0,0,25,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2019,first,1660.195,20,0,65,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2019,second,1509.995,0,0,11,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2020,first,1521.2800000000002,0,0,43,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2020,second,1499.74,0,0,4,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2021,first,1533.6949999999997,0,0,46,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2021,second,1608.8300000000002,1,0,32,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2022,first,1628.07,17,0,54,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2022,second,1567.8650000000002,0,0,21,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2023,first,1573.0900000000001,4,0,69,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luuka,2023,second,1619.25,0,0,53,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2015,first,1624.4699999999998,25,17,9,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2015,second,1645.1499999999999,41,0,10,6,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2016,first,1637.23,29,5,24,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2016,second,1657.8399999999997,36,0,4,4,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2017,first,1676.6599999999999,34,5,8,6,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2017,second,1637.5450000000003,29,0,3,4,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2018,first,1547.91,11,0,2,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2018,second,1625.3899999999999,42,0,0,6,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2019,first,1746.22,44,18,35,4,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2019,second,1530.1200000000001,5,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2020,first,1501.4250000000002,0,0,5,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2020,second,1496.7350000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2021,first,1643.205,32,0,11,3,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2021,second,1751.35,67,1,11,8,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2022,first,1761.58,57,10,15,4,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2022,second,1598.3150000000003,15,0,2,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2023,first,1605.305,7,4,7,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Luwero,2023,second,1644.215,25,0,10,3,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2015,first,1389.765,7,0,1,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2015,second,1428.0049999999999,2,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2016,first,1439.34,10,0,1,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2016,second,1475.0850000000003,8,0,0,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2017,first,1364.5249999999999,1,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2017,second,1419.165,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2018,first,1289.165,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2018,second,1408.085,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2019,first,1421.765,7,0,1,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2019,second,1341.8249999999998,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2020,first,1282.905,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2020,second,1304.8050000000003,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2021,first,1261.115,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2021,second,1357.3200000000002,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2022,first,1292.2999999999997,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2022,second,1312.2399999999998,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2023,first,1315.3950000000002,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lwengo,2023,second,1410.435,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2015,first,1410.3349999999998,13,0,2,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2015,second,1422.0600000000002,5,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2016,first,1437.895,7,0,2,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2016,second,1443.975,5,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2017,first,1383.415,5,0,0,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2017,second,1398.03,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2018,first,1303.87,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2018,second,1395.7350000000001,1,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2019,first,1470.325,19,0,0,4,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2019,second,1353.935,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2020,first,1310.74,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2020,second,1320.7450000000003,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2021,first,1303.8500000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2021,second,1401.3000000000002,2,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2022,first,1373.315,6,0,0,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2022,second,1335.685,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2023,first,1354.4299999999998,2,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Lyantonde,2023,second,1438.785,5,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2015,first,1087.395,10,0,0,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2015,second,1026.38,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2016,first,1099.3549999999998,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2016,second,993.4650000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2017,first,1138.8449999999998,6,0,0,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2017,second,971.0149999999999,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2018,first,967.5200000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2018,second,963.5649999999999,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2019,first,1151.41,6,0,0,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2019,second,950.5200000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2020,first,987.8900000000001,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2020,second,918.5899999999999,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2021,first,1043.045,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2021,second,1023.585,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2022,first,1165.35,14,0,0,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2022,second,962.33,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2023,first,1080.52,4,0,0,1,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Manafwa,2023,second,1039.5049999999999,0,0,0,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2015,first,1846.4499999999996,45,20,60,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2015,second,1693.0849999999998,26,0,33,3,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2016,first,1963.1000000000001,63,24,83,5,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2016,second,1667.2849999999999,17,0,18,2,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2017,first,1866.815,47,18,79,5,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2017,second,1573.94,0,0,12,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2018,first,1712.6150000000002,31,3,52,5,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2018,second,1709.035,30,0,31,5,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2019,first,2085.7450000000003,77,43,91,7,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
Maracha,2019,second,1590.295,0,0,19,0,,,NASA_POWER_daily,,,district,False,False,F,"NASA POWER daily T2M_MAX/T2M_MIN (MERRA-2, ~0.5 deg) at district centroid; GDD base 10C; heatwave = 3+ consecutive days >= 30.0C."
