spatial_unit,date,tmax_c,tmin_c
Tooro,2021-12-15,25.35166666666667,17.32166666666667
Tooro,2021-12-16,26.421666666666667,17.383333333333336
Tooro,2021-12-17,27.433333333333334,16.748333333333335
Tooro,2021-12-18,27.098333333333333,16.39
Tooro,2021-12-19,26.145,16.951666666666668
Tooro,2021-12-20,25.96666666666667,17.213333333333335
Tooro,2021-12-21,25.536666666666665,17.736666666666668
Tooro,2021-12-22,26.263333333333335,18.215
Tooro,2021-12-23,25.113333333333333,18.463333333333335
Tooro,2021-12-24,24.083333333333332,18.416666666666668
Tooro,2021-12-25,25.365,18.34
Tooro,2021-12-26,24.173333333333332,17.865
Tooro,2021-12-27,25.325000000000003,17.911666666666665
Tooro,2021-12-28,25.995,17.166666666666668
Tooro,2021-12-29,24.091666666666665,16.955000000000002
Tooro,2021-12-30,25.508333333333336,17.265
Tooro,2021-12-31,24.278333333333332,16.703333333333333
Tooro,2022-01-01,24.69666666666667,16.793333333333333
Tooro,2022-01-02,26.09,16.301666666666666
Tooro,2022-01-03,26.831666666666667,16.57
Tooro,2022-01-04,27.723333333333333,16.855
Tooro,2022-01-05,28.435,15.799999999999999
Tooro,2022-01-06,27.834999999999997,17.14
Tooro,2022-01-07,28.255,17.111666666666668
Tooro,2022-01-08,27.008333333333336,18.088333333333335
Tooro,2022-01-09,28.343333333333334,17.515
Tooro,2022-01-10,29.628333333333334,17.183333333333334
Tooro,2022-01-11,27.810000000000002,17.05666666666667
Tooro,2022-01-12,30.135,17.103333333333335
Tooro,2022-01-13,30.531666666666666,17.008333333333333
Tooro,2022-01-14,28.153333333333332,17.413333333333334
Tooro,2022-01-15,25.47666666666667,16.80666666666667
Tooro,2022-01-16,23.921666666666667,17.386666666666667
Tooro,2022-01-17,22.444999999999997,17.14
Tooro,2022-01-18,23.791666666666668,16.085
Tooro,2022-01-19,24.42,15.483333333333334
Tooro,2022-01-20,24.96666666666667,16.271666666666665
Tooro,2022-01-21,27.223333333333333,15.275
Tooro,2022-01-22,27.05333333333333,15.868333333333334
Tooro,2022-01-23,27.19666666666667,16.584999999999997
Tooro,2022-01-24,26.603333333333335,17.646666666666665
Tooro,2022-01-25,28.668333333333333,17.406666666666666
Tooro,2022-01-26,29.093333333333334,17.163333333333334
Tooro,2022-01-27,28.87166666666667,15.683333333333335
Tooro,2022-01-28,28.901666666666667,14.844999999999999
Tooro,2022-01-29,29.47,17.613333333333333
Tooro,2022-01-30,28.923333333333332,17.505
Tooro,2022-01-31,27.275000000000002,17.745
Tooro,2022-02-01,27.736666666666665,17.245
Tooro,2022-02-02,27.748333333333335,17.88
Tooro,2022-02-03,28.468333333333334,18.385
Tooro,2022-02-04,28.276666666666667,18.151666666666667
Tooro,2022-02-05,24.521666666666665,17.843333333333334
Tooro,2022-02-06,26.388333333333332,16.37333333333333
Tooro,2022-02-07,28.349999999999998,15.488333333333332
Tooro,2022-02-08,28.12833333333333,16.286666666666665
Tooro,2022-02-09,26.865,17.411666666666665
Tooro,2022-02-10,26.228333333333335,18.31833333333333
Tooro,2022-02-11,27.631666666666664,17.775000000000002
Tooro,2022-02-12,26.930000000000003,17.675
Tooro,2022-02-13,27.243333333333336,16.965
Tooro,2022-02-14,29.49,17.575
Tooro,2022-02-15,27.176666666666666,17.823333333333334
Tooro,2022-02-16,27.94666666666667,17.565
Tooro,2022-02-17,28.548333333333332,17.576666666666668
Tooro,2022-02-18,27.551666666666666,16.995
Tooro,2022-02-19,27.133333333333336,17.82166666666667
Tooro,2022-02-20,27.39833333333333,16.893333333333334
Tooro,2022-02-21,29.006666666666664,16.294999999999998
Tooro,2022-02-22,30.441666666666666,16.64
Tooro,2022-02-23,28.861666666666665,16.51
Tooro,2022-02-24,30.481666666666666,17.406666666666666
Tooro,2022-02-25,26.930000000000003,18.396666666666665
Tooro,2022-02-26,23.11,16.88
Tooro,2022-02-27,28.013333333333332,16.45
Tooro,2022-02-28,29.458333333333332,17.101666666666667
Tooro,2022-03-01,30.02333333333333,17.665
Tooro,2022-03-02,28.53333333333333,18.591666666666665
Tooro,2022-03-03,30.49,18.033333333333335
Tooro,2022-03-04,31.161666666666665,18.1
Tooro,2022-03-05,32.39,17.78
Tooro,2022-03-06,31.325,17.403333333333332
Tooro,2022-03-07,31.001666666666665,18.406666666666666
Tooro,2022-03-08,30.121666666666666,17.698333333333334
Tooro,2022-03-09,31.08666666666667,17.853333333333335
Tooro,2022-03-10,32.593333333333334,19.273333333333333
Tooro,2022-03-11,32.156666666666666,18.456666666666667
Tooro,2022-03-12,32.17166666666667,17.513333333333332
Tooro,2022-03-13,31.351666666666663,18.526666666666667
Tooro,2022-03-14,30.833333333333332,18.544999999999998
Tooro,2022-03-15,31.073333333333334,18.995
Tooro,2022-03-16,29.540000000000003,18.738333333333333
Tooro,2022-03-17,27.245,19.12666666666667
Tooro,2022-03-18,27.748333333333335,18.45
Tooro,2022-03-19,29.615,16.32
Tooro,2022-03-20,28.893333333333334,16.846666666666668
Tooro,2022-03-21,29.188333333333333,17.991666666666667
Tooro,2022-03-22,25.253333333333334,18.101666666666667
Tooro,2022-03-23,25.271666666666665,17.21
Tooro,2022-03-24,26.781666666666666,17.08666666666667
Tooro,2022-03-25,26.728333333333335,16.563333333333336
Tooro,2022-03-26,27.084999999999997,16.853333333333335
Tooro,2022-03-27,23.32166666666667,17.810000000000002
Tooro,2022-03-28,26.564999999999998,16.401666666666667
Tooro,2022-03-29,24.05666666666667,17.55333333333333
Tooro,2022-03-30,24.451666666666668,17.900000000000002
Tooro,2022-03-31,27.34,16.215
Tooro,2022-04-01,27.90833333333333,17.7
Tooro,2022-04-02,28.255,16.225
Tooro,2022-04-03,29.03333333333333,17.58666666666667
Tooro,2022-04-04,29.34166666666667,17.313333333333333
Tooro,2022-04-05,29.133333333333336,18.19
Tooro,2022-04-06,28.286666666666665,18.491666666666667
Tooro,2022-04-07,25.825,18.628333333333334
Tooro,2022-04-08,25.868333333333336,17.175
Tooro,2022-04-09,27.97666666666667,15.926666666666668
Tooro,2022-04-10,28.285,17.631666666666668
Tooro,2022-04-11,26.95,17.901666666666667
Tooro,2022-04-12,28.224999999999998,17.955000000000002
Tooro,2022-04-13,27.87166666666667,17.808333333333334
Tooro,2022-04-14,27.468333333333334,17.613333333333333
Tooro,2022-04-15,23.93166666666667,17.441666666666666
Tooro,2022-04-16,25.42,16.565
Tooro,2022-04-17,27.636666666666667,15.836666666666666
Tooro,2022-04-18,28.758333333333336,15.829999999999998
Tooro,2022-04-19,26.25,18.176666666666666
Tooro,2022-04-20,23.898333333333337,17.97
Tooro,2022-04-21,25.425,17.474999999999998
Tooro,2022-04-22,26.213333333333335,16.315
Tooro,2022-04-23,26.189999999999998,17.471666666666668
Tooro,2022-04-24,24.56833333333333,17.55333333333333
Tooro,2022-04-25,25.883333333333336,17.628333333333334
Tooro,2022-04-26,22.255,17.433333333333334
Tooro,2022-04-27,25.983333333333334,16.383333333333333
Tooro,2022-04-28,24.871666666666666,17.1
Tooro,2022-04-29,24.50333333333333,16.933333333333334
Tooro,2022-04-30,24.82166666666667,17.383333333333333
Tooro,2022-05-01,24.183333333333334,17.165
Tooro,2022-05-02,25.188333333333333,16.456666666666667
Tooro,2022-05-03,25.804999999999996,15.911666666666667
Tooro,2022-05-04,24.618333333333336,16.513333333333332
Tooro,2022-05-05,25.208333333333332,15.975
Tooro,2022-05-06,25.581666666666667,15.998333333333333
Tooro,2022-05-07,26.070000000000004,16.018333333333334
Tooro,2022-05-08,25.724999999999998,17.12333333333333
Tooro,2022-05-09,23.116666666666664,16.388333333333332
Tooro,2022-05-10,26.831666666666667,15.973333333333334
Tooro,2022-05-11,26.938333333333333,17.083333333333332
Tooro,2022-05-12,26.28333333333333,17.406666666666666
Tooro,2022-05-13,25.59,16.673333333333332
Tooro,2022-05-14,25.838333333333335,16.775
Tooro,2022-05-15,23.94333333333333,17.425
Tooro,2022-05-16,26.733333333333334,16.77
Tooro,2022-05-17,25.703333333333333,16.953333333333333
Tooro,2022-05-18,26.621666666666666,15.841666666666667
Tooro,2022-05-19,26.828333333333333,16.396666666666665
Tooro,2022-05-20,27.081666666666667,15.043333333333335
Tooro,2022-05-21,27.108333333333334,17.07166666666667
Tooro,2022-05-22,27.485,16.518333333333334
Tooro,2022-05-23,25.655,17.19
Tooro,2022-05-24,23.338333333333335,17.298333333333332
Tooro,2022-05-25,23.765,16.241666666666664
Tooro,2022-05-26,26.185,14.924999999999999
Tooro,2022-05-27,25.508333333333336,16.758333333333333
Tooro,2022-05-28,24.026666666666667,17.466666666666665
Tooro,2022-05-29,23.314999999999998,16.666666666666668
Tooro,2022-05-30,21.8,16.145
Tooro,2022-05-31,25.53833333333333,15.096666666666666
Tooro,2022-06-01,25.535,16.16333333333333
Tooro,2022-06-02,23.72,16.141666666666666
Tooro,2022-06-03,23.715,15.538333333333334
Tooro,2022-06-04,25.11,15.076666666666666
Tooro,2022-06-05,24.55333333333333,14.365
Tooro,2022-06-06,25.758333333333336,14.986666666666666
Tooro,2022-06-07,25.948333333333334,14.156666666666666
Tooro,2022-06-08,24.343333333333334,15.123333333333333
Tooro,2022-06-09,22.33666666666667,15.58
Tooro,2022-06-10,25.641666666666666,15.323333333333332
Tooro,2022-06-11,26.02333333333333,14.255
Tooro,2022-06-12,25.724999999999998,15.534999999999998
Tooro,2022-06-13,26.058333333333334,15.375
Tooro,2022-06-14,27.471666666666668,15.336666666666666
Tooro,2022-06-15,27.758333333333336,15.37
Tooro,2022-06-16,25.80666666666667,16.075
Tooro,2022-06-17,26.14333333333333,16.42833333333333
Tooro,2022-06-18,26.131666666666664,16.058333333333334
Tooro,2022-06-19,23.310000000000002,16.963333333333335
Tooro,2022-06-20,23.088333333333335,15.551666666666668
Tooro,2022-06-21,25.885,14.236666666666666
Tooro,2022-06-22,26.37333333333333,15.216666666666667
Tooro,2022-06-23,26.036666666666665,14.966666666666667
Tooro,2022-06-24,25.545,15.041666666666666
Tooro,2022-06-25,25.685,15.656666666666666
Tooro,2022-06-26,26.051666666666666,15.308333333333332
Tooro,2022-06-27,25.569999999999997,15.261666666666668
Tooro,2022-06-28,26.035,15.43
Tooro,2022-06-29,26.025000000000002,14.233333333333334
Tooro,2022-06-30,27.558333333333334,15.005
Tooro,2022-07-01,26.618333333333336,14.446666666666667
Tooro,2022-07-02,26.66333333333333,15.593333333333334
Tooro,2022-07-03,27.258333333333336,15.123333333333333
Tooro,2022-07-04,27.833333333333332,13.51
Tooro,2022-07-05,28.853333333333335,13.079999999999998
Tooro,2022-07-06,28.133333333333336,14.621666666666668
Tooro,2022-07-07,29.005,14.988333333333332
Tooro,2022-07-08,27.745,15.089999999999998
Tooro,2022-07-09,27.266666666666666,14.755
Tooro,2022-07-10,26.56833333333333,14.378333333333332
Tooro,2022-07-11,27.706666666666667,14.748333333333333
Tooro,2022-07-12,26.83,15.071666666666667
Tooro,2022-07-13,27.411666666666665,15.033333333333333
Tooro,2022-07-14,27.811666666666667,14.978333333333333
Tooro,2022-07-15,28.006666666666664,16.445
Tooro,2022-07-16,26.61,16.900000000000002
Tooro,2022-07-17,27.968333333333334,15.405000000000001
Tooro,2022-07-18,26.83,16.486666666666665
Tooro,2022-07-19,26.886666666666667,16.308333333333334
Tooro,2022-07-20,28.2,14.555
Tooro,2022-07-21,27.905,13.783333333333333
Tooro,2022-07-22,28.31,14.9
Tooro,2022-07-23,28.718333333333334,14.883333333333333
Tooro,2022-07-24,28.891666666666666,14.549999999999999
Tooro,2022-07-25,28.28,17.116666666666664
Tooro,2022-07-26,27.118333333333336,15.719999999999999
Tooro,2022-07-27,29.036666666666665,16.30666666666667
Tooro,2022-07-28,28.669999999999998,17.238333333333333
Tooro,2022-07-29,27.74,17.138333333333332
Tooro,2022-07-30,23.64833333333333,17.001666666666665
Tooro,2022-07-31,25.39,15.725
Tooro,2022-08-01,23.513333333333332,16.796666666666667
Tooro,2022-08-02,22.366666666666664,15.743333333333332
Tooro,2022-08-03,26.385,15.393333333333333
Tooro,2022-08-04,25.67,16.121666666666666
Tooro,2022-08-05,27.508333333333336,14.731666666666667
Tooro,2022-08-06,27.795,15.829999999999998
Tooro,2022-08-07,28.188333333333333,15.85
Tooro,2022-08-08,28.671666666666667,15.090000000000002
Tooro,2022-08-09,29.073333333333334,15.473333333333334
Tooro,2022-08-10,28.108333333333334,15.958333333333334
Tooro,2022-08-11,27.705,16.305000000000003
Tooro,2022-08-12,26.694999999999997,16.613333333333333
Tooro,2022-08-13,27.131666666666664,16.385
Tooro,2022-08-14,22.996666666666666,16.841666666666665
Tooro,2022-08-15,25.965,16.68
Tooro,2022-08-16,23.066666666666666,17.206666666666667
Tooro,2022-08-17,23.435,16.596666666666668
Tooro,2022-08-18,23.893333333333334,15.843333333333334
Tooro,2022-08-19,26.16333333333333,14.366666666666667
Tooro,2022-08-20,24.625,16.416666666666668
Tooro,2022-08-21,26.301666666666666,15.476666666666667
Tooro,2022-08-22,25.985,16.608333333333334
Tooro,2022-08-23,25.724999999999998,14.839999999999998
Tooro,2022-08-24,25.511666666666667,15.176666666666668
Tooro,2022-08-25,26.346666666666664,14.520000000000001
Tooro,2022-08-26,26.083333333333332,16.353333333333335
Tooro,2022-08-27,24.44,16.588333333333335
Tooro,2022-08-28,25.28333333333333,16.22
Tooro,2022-08-29,24.001666666666665,17.265
Tooro,2022-08-30,25.56,16.541666666666668
Tooro,2022-08-31,25.209999999999997,16.965
Tooro,2022-09-01,23.653333333333336,16.701666666666668
Tooro,2022-09-02,24.935,16.151666666666667
Tooro,2022-09-03,24.445000000000004,16.62333333333333
Tooro,2022-09-04,25.814999999999998,15.85
Tooro,2022-09-05,25.953333333333333,16.151666666666667
Tooro,2022-09-06,24.819999999999997,17.351666666666667
Tooro,2022-09-07,22.28333333333333,16.456666666666667
Tooro,2022-09-08,26.281666666666666,15.075000000000001
Tooro,2022-09-09,26.179999999999996,16.878333333333334
Tooro,2022-09-10,24.613333333333333,17.095
Tooro,2022-09-11,24.691666666666666,16.871666666666666
Tooro,2022-09-12,24.438333333333333,17.088333333333335
Tooro,2022-09-13,24.691666666666666,16.99
Tooro,2022-09-14,23.493333333333336,17.03333333333333
Tooro,2022-09-15,25.295,15.67
Tooro,2022-09-16,24.521666666666665,16.74
Tooro,2022-09-17,26.581666666666667,16.183333333333334
Tooro,2022-09-18,26.748333333333335,16.578333333333333
Tooro,2022-09-19,26.511666666666667,17.444999999999997
Tooro,2022-09-20,27.05666666666667,16.481666666666666
Tooro,2022-09-21,26.885,16.86
Tooro,2022-09-22,26.635,16.485
Tooro,2022-09-23,26.39833333333333,15.998333333333333
Tooro,2022-09-24,26.343333333333334,16.675
Tooro,2022-09-25,25.06833333333333,16.995
Tooro,2022-09-26,25.683333333333334,15.771666666666667
Tooro,2022-09-27,26.356666666666666,16.665
Tooro,2022-09-28,24.048333333333332,17.363333333333333
Tooro,2022-09-29,25.30333333333333,16.06
Tooro,2022-09-30,24.865,16.685
Tooro,2022-10-01,25.88,15.093333333333334
Tooro,2022-10-02,25.125,16.675
Tooro,2022-10-03,24.998333333333335,16.44666666666667
Tooro,2022-10-04,25.503333333333334,17.07166666666667
Tooro,2022-10-05,23.638333333333335,17.2
Tooro,2022-10-06,25.23,16.166666666666668
Tooro,2022-10-07,25.748333333333335,17.474999999999998
Tooro,2022-10-08,24.633333333333336,16.938333333333333
Tooro,2022-10-09,24.213333333333335,16.228333333333335
Tooro,2022-10-10,24.655,16.078333333333333
Tooro,2022-10-11,25.150000000000002,16.188333333333333
Tooro,2022-10-12,25.135,16.761666666666667
Tooro,2022-10-13,26.063333333333333,16.763333333333332
Tooro,2022-10-14,26.23,17.145
Tooro,2022-10-15,24.823333333333334,16.92833333333333
Tooro,2022-10-16,24.715,17.713333333333335
Tooro,2022-10-17,25.403333333333336,16.745
Tooro,2022-10-18,24.191666666666666,16.98
Tooro,2022-10-19,24.258333333333336,17.07166666666667
Tooro,2022-10-20,25.043333333333333,16.470000000000002
Tooro,2022-10-21,23.756666666666664,17.668333333333333
Tooro,2022-10-22,25.060000000000002,16.584999999999997
Tooro,2022-10-23,26.39833333333333,16.793333333333333
Tooro,2022-10-24,26.65833333333333,17.400000000000002
Tooro,2022-10-25,27.011666666666667,16.418333333333333
Tooro,2022-10-26,26.18166666666667,17.451666666666668
Tooro,2022-10-27,26.064999999999998,16.658333333333335
Tooro,2022-10-28,26.165000000000003,17.294999999999998
Tooro,2022-10-29,24.319999999999997,17.78
Tooro,2022-10-30,24.798333333333332,17.141666666666666
Tooro,2022-10-31,25.856666666666666,16.485
Tooro,2022-11-01,25.691666666666666,16.796666666666667
Tooro,2022-11-02,23.71666666666667,17.223333333333333
Tooro,2022-11-03,23.85166666666667,16.495
Tooro,2022-11-04,24.933333333333334,17.116666666666667
Tooro,2022-11-05,24.285,17.25
Tooro,2022-11-06,24.208333333333332,17.791666666666668
Tooro,2022-11-07,24.388333333333335,17.445
Tooro,2022-11-08,25.201666666666664,16.958333333333332
Tooro,2022-11-09,24.44333333333333,17.266666666666666
Tooro,2022-11-10,21.685000000000002,16.741666666666664
Tooro,2022-11-11,23.968333333333334,16.278333333333332
Tooro,2022-11-12,23.851666666666663,17.375
Tooro,2022-11-13,21.691666666666666,16.726666666666667
Tooro,2022-11-14,25.095,15.923333333333332
Tooro,2022-11-15,24.095,16.766666666666666
Tooro,2022-11-16,24.17833333333333,17.316666666666666
Tooro,2022-11-17,24.25333333333333,16.69
Tooro,2022-11-18,22.728333333333335,16.726666666666667
Tooro,2022-11-19,24.89833333333333,15.781666666666666
Tooro,2022-11-20,24.766666666666666,14.671666666666667
Tooro,2022-11-21,23.819999999999997,17.165000000000003
Tooro,2022-11-22,24.23,17.006666666666668
Tooro,2022-11-23,23.28333333333333,17.345
Tooro,2022-11-24,24.76,17.106666666666666
Tooro,2022-11-25,24.076666666666668,16.766666666666666
Tooro,2022-11-26,23.575,17.606666666666666
Tooro,2022-11-27,22.188333333333333,16.908333333333335
Tooro,2022-11-28,23.325,16.728333333333335
Tooro,2022-11-29,23.096666666666668,16.383333333333336
Tooro,2022-11-30,24.328333333333333,17.606666666666666
Tooro,2022-12-01,25.01,16.985
Tooro,2022-12-02,25.685,16.535
Tooro,2022-12-03,26.180000000000003,16.176666666666666
Tooro,2022-12-04,25.78333333333333,16.351666666666667
Tooro,2022-12-05,24.78333333333333,16.863333333333333
Tooro,2022-12-06,24.96666666666667,16.236666666666668
Tooro,2022-12-07,24.94666666666667,16.59
Tooro,2022-12-08,22.790000000000003,16.63
Tooro,2022-12-09,23.788333333333338,17.241666666666667
Tooro,2022-12-10,23.69666666666667,16.05666666666667
Tooro,2022-12-11,24.983333333333334,16.45
Tooro,2022-12-12,25.06833333333333,16.616666666666667
Tooro,2022-12-13,23.655,16.838333333333335
Tooro,2022-12-14,23.918333333333333,16.3
Tooro,2022-12-15,24.923333333333332,15.311666666666667
Tooro,2022-12-16,25.008333333333336,15.549999999999999
Tooro,2022-12-17,25.316666666666666,16.426666666666666
Tooro,2022-12-18,25.459999999999997,17.165
Tooro,2022-12-19,25.743333333333336,16.606666666666666
Tooro,2022-12-20,25.433333333333334,16.528333333333332
Tooro,2022-12-21,24.040000000000003,15.771666666666667
Tooro,2022-12-22,25.180000000000003,15.953333333333333
Tooro,2022-12-23,24.761666666666667,16.131666666666668
Tooro,2022-12-24,22.638333333333335,16.638333333333332
Tooro,2022-12-25,24.021666666666665,15.956666666666665
Tooro,2022-12-26,24.27333333333333,15.305
Tooro,2022-12-27,25.063333333333333,15.536666666666667
Tooro,2022-12-28,23.923333333333332,16.926666666666666
Tooro,2022-12-29,24.205000000000002,15.991666666666667
Tooro,2022-12-30,25.668333333333333,16.621666666666666
Tooro,2022-12-31,25.89833333333333,16.3
Tooro,2023-01-01,26.84166666666667,15.151666666666666
Tooro,2023-01-02,27.086666666666662,14.196666666666667
Tooro,2023-01-03,26.778333333333336,15.0
Tooro,2023-01-04,26.938333333333333,14.924999999999999
Tooro,2023-01-05,27.078333333333333,16.09
Tooro,2023-01-06,28.245,15.281666666666666
Tooro,2023-01-07,28.25,14.99
Tooro,2023-01-08,27.778333333333332,16.685
Tooro,2023-01-09,26.983333333333334,15.61
Tooro,2023-01-10,25.19333333333333,16.59
Tooro,2023-01-11,26.106666666666666,16.846666666666668
Tooro,2023-01-12,25.23,16.331666666666667
Tooro,2023-01-13,26.80333333333333,16.07166666666667
Tooro,2023-01-14,26.161666666666665,16.496666666666666
Tooro,2023-01-15,27.53,15.546666666666667
Tooro,2023-01-16,27.346666666666664,16.086666666666666
Tooro,2023-01-17,28.493333333333336,15.549999999999999
Tooro,2023-01-18,27.77333333333333,16.526666666666667
Tooro,2023-01-19,27.355,17.291666666666668
Tooro,2023-01-20,27.62833333333333,17.336666666666666
Tooro,2023-01-21,28.814999999999998,16.398333333333333
Tooro,2023-01-22,28.425,17.415000000000003
Tooro,2023-01-23,26.425,18.265
Tooro,2023-01-24,25.686666666666667,17.388333333333332
Tooro,2023-01-25,25.781666666666666,16.871666666666666
Tooro,2023-01-26,26.74,16.411666666666665
Tooro,2023-01-27,27.135,17.331666666666667
Tooro,2023-01-28,28.233333333333334,16.529999999999998
Tooro,2023-01-29,28.248333333333335,16.39
Tooro,2023-01-30,27.623333333333335,16.956666666666667
Tooro,2023-01-31,28.67,16.896666666666665
Tooro,2023-02-01,28.968333333333334,17.016666666666666
Tooro,2023-02-02,28.346666666666664,18.886666666666667
Tooro,2023-02-03,28.31833333333333,17.575
Tooro,2023-02-04,27.55333333333333,16.691666666666666
Tooro,2023-02-05,28.41333333333333,17.456666666666667
Tooro,2023-02-06,28.69333333333333,16.93
Tooro,2023-02-07,28.865,17.456666666666667
Tooro,2023-02-08,29.375,16.985
Tooro,2023-02-09,29.675,17.253333333333334
Tooro,2023-02-10,29.051666666666666,17.51
Tooro,2023-02-11,29.793333333333333,17.231666666666666
Tooro,2023-02-12,30.675,17.63
Tooro,2023-02-13,31.073333333333334,16.91
Tooro,2023-02-14,30.751666666666665,16.048333333333336
Tooro,2023-02-15,28.348333333333333,18.663333333333334
Tooro,2023-02-16,29.453333333333333,18.878333333333334
Tooro,2023-02-17,29.543333333333333,18.531666666666666
Tooro,2023-02-18,30.28333333333333,18.686666666666667
Tooro,2023-02-19,30.348333333333333,17.143333333333334
Tooro,2023-02-20,31.778333333333332,17.133333333333333
Tooro,2023-02-21,30.356666666666666,18.513333333333332
Tooro,2023-02-22,29.513333333333335,17.156666666666666
Tooro,2023-02-23,30.118333333333336,18.66
Tooro,2023-02-24,29.103333333333335,18.966666666666665
Tooro,2023-02-25,29.423333333333332,18.146666666666665
Tooro,2023-02-26,28.391666666666666,17.811666666666667
Tooro,2023-02-27,26.276666666666667,18.145
Tooro,2023-02-28,26.07166666666667,18.10833333333333
Tooro,2023-03-01,26.356666666666666,17.615
Tooro,2023-03-02,25.915000000000003,18.22
Tooro,2023-03-03,24.006666666666664,16.973333333333333
Tooro,2023-03-04,26.588333333333335,17.526666666666667
Tooro,2023-03-05,28.356666666666666,16.661666666666665
Tooro,2023-03-06,30.316666666666666,17.926666666666666
Tooro,2023-03-07,31.245,18.018333333333334
Tooro,2023-03-08,31.676666666666666,18.691666666666666
Tooro,2023-03-09,29.328333333333333,18.793333333333333
Tooro,2023-03-10,26.459999999999997,18.06
Tooro,2023-03-11,26.925,16.378333333333334
Tooro,2023-03-12,25.855,17.794999999999998
Tooro,2023-03-13,26.713333333333335,17.218333333333334
Tooro,2023-03-14,26.853333333333335,17.338333333333335
Tooro,2023-03-15,22.985,17.34166666666667
Tooro,2023-03-16,23.483333333333334,16.476666666666667
Tooro,2023-03-17,22.473333333333333,17.111666666666668
Tooro,2023-03-18,24.399999999999995,17.099999999999998
Tooro,2023-03-19,25.44,17.066666666666666
Tooro,2023-03-20,23.451666666666668,16.19333333333333
Tooro,2023-03-21,25.36,16.216666666666665
Tooro,2023-03-22,27.52333333333333,14.613333333333335
Tooro,2023-03-23,23.406666666666666,16.855
Tooro,2023-03-24,25.64833333333333,15.868333333333332
Tooro,2023-03-25,24.73,15.998333333333335
Tooro,2023-03-26,24.386666666666667,15.975
Tooro,2023-03-27,26.825,16.125
Tooro,2023-03-28,24.228333333333335,17.331666666666667
Tooro,2023-03-29,23.709999999999997,15.763333333333334
Tooro,2023-03-30,26.595,14.57
Tooro,2023-03-31,24.323333333333334,17.653333333333332
Tooro,2023-04-01,26.016666666666666,16.97
Tooro,2023-04-02,26.49,16.830000000000002
Tooro,2023-04-03,25.69666666666667,16.748333333333335
Tooro,2023-04-04,25.60166666666667,16.921666666666667
Tooro,2023-04-05,24.188333333333333,15.721666666666666
Tooro,2023-04-06,25.80666666666667,16.686666666666667
Tooro,2023-04-07,27.101666666666663,16.503333333333334
Tooro,2023-04-08,26.474999999999998,17.171666666666667
Tooro,2023-04-09,23.64833333333333,16.998333333333335
Tooro,2023-04-10,27.176666666666666,15.938333333333333
Tooro,2023-04-11,27.24666666666667,16.601666666666667
Tooro,2023-04-12,25.361666666666668,17.41
Tooro,2023-04-13,26.358333333333334,17.34
Tooro,2023-04-14,24.99,17.793333333333333
Tooro,2023-04-15,24.981666666666666,17.291666666666668
Tooro,2023-04-16,25.906666666666666,16.706666666666667
Tooro,2023-04-17,22.661666666666665,16.80333333333333
Tooro,2023-04-18,23.173333333333332,16.825
Tooro,2023-04-19,24.301666666666666,16.551666666666666
Tooro,2023-04-20,26.165000000000003,15.701666666666666
Tooro,2023-04-21,26.11,16.956666666666667
Tooro,2023-04-22,24.37833333333333,16.961666666666666
Tooro,2023-04-23,24.28333333333333,17.463333333333335
Tooro,2023-04-24,26.333333333333332,16.493333333333332
Tooro,2023-04-25,25.59,16.905
Tooro,2023-04-26,25.813333333333333,17.14
Tooro,2023-04-27,25.021666666666665,17.346666666666668
Tooro,2023-04-28,25.511666666666667,16.856666666666666
Tooro,2023-04-29,25.485,17.426666666666666
Tooro,2023-04-30,24.50333333333333,17.44333333333333
Tooro,2023-05-01,24.895,17.158333333333335
Tooro,2023-05-02,25.123333333333335,17.16
Tooro,2023-05-03,23.466666666666665,17.07166666666667
Tooro,2023-05-04,25.141666666666666,17.003333333333334
Tooro,2023-05-05,26.080000000000002,15.628333333333332
Tooro,2023-05-06,25.551666666666666,16.703333333333333
Tooro,2023-05-07,26.006666666666664,15.971666666666666
Tooro,2023-05-08,26.334999999999997,16.793333333333333
Tooro,2023-05-09,25.92,17.043333333333333
Tooro,2023-05-10,24.838333333333335,17.895
Tooro,2023-05-11,26.008333333333336,16.716666666666665
Tooro,2023-05-12,25.636666666666667,17.206666666666667
Tooro,2023-05-13,26.67,16.7
Tooro,2023-05-14,27.206666666666667,16.891666666666666
Tooro,2023-05-15,27.598333333333333,16.58666666666667
Tooro,2023-05-16,27.766666666666666,16.816666666666666
Tooro,2023-05-17,26.111666666666665,17.543333333333333
Tooro,2023-05-18,26.88,17.025000000000002
Tooro,2023-05-19,26.545,16.933333333333334
Tooro,2023-05-20,26.993333333333336,17.735
Tooro,2023-05-21,27.665000000000003,16.676666666666666
Tooro,2023-05-22,27.825,15.581666666666669
Tooro,2023-05-23,26.626666666666665,16.023333333333333
Tooro,2023-05-24,27.293333333333333,16.648333333333333
Tooro,2023-05-25,27.243333333333336,16.603333333333335
Tooro,2023-05-26,26.933333333333334,16.19666666666667
Tooro,2023-05-27,26.28,16.836666666666666
Tooro,2023-05-28,26.49666666666667,16.606666666666666
Tooro,2023-05-29,26.035,15.208333333333334
Tooro,2023-05-30,25.67,15.478333333333333
Tooro,2023-05-31,25.896666666666665,15.501666666666667
Tooro,2023-06-01,26.656666666666666,15.628333333333332
Tooro,2023-06-02,26.746666666666666,15.415
